LSIP-SOC2,SOC2,SOC 2 digit label,Intercept,Coefficient,WeightedRoles,Value
Cornwall and the Isles of Scilly-SOC71,71,Sales occupations,300.18064516129033,-2.8399193548387087,-0.00072321716783848,2725.0
Solent-SOC71,71,Sales occupations,578.8451612903225,-5.887499999999999,-0.0028935454188886434,5259.0
Greater London-SOC71,71,Sales occupations,3426.793548387097,-12.59596774193548,-0.04423452973675619,37578.0
Oxfordshire-SOC71,71,Sales occupations,452.2451612903226,-2.5334677419354836,-0.0011087554036513898,4683.0
Gloucestershire-SOC71,71,Sales occupations,352.4451612903226,-2.0842741935483864,-0.0007000501240095107,3594.0
Derbyshire and Nottinghamshire-SOC71,71,Sales occupations,803.6258064516129,-1.9403225806451596,-0.0016573580663149594,9140.0
Heart of the SouthWest-SOC71,71,Sales occupations,929.9096774193548,-2.7443548387096772,-0.0026619015470565463,10379.0
Enterprise M3 LEP (including all of Surrey)-SOC71,71,Sales occupations,1083.5225806451613,-3.006451612903225,-0.0034148345224117986,12154.0
South Yorkshire-SOC71,71,Sales occupations,399.6967741935484,-1.8439516129032252,-0.00072927511151182,4232.0
South East Midlands-SOC71,71,Sales occupations,750.3290322580646,-1.1334677419354828,-0.0009333200137782005,8811.0
Dorset-SOC71,71,Sales occupations,379.9096774193548,-2.637499999999999,-0.0009304769883032489,3775.0
Cambridgeshire and Peterborough-SOC71,71,Sales occupations,462.98709677419356,-3.1322580645161278,-0.0013646648894377286,4662.0
Tees Valley-SOC71,71,Sales occupations,210.458064516129,-2.7907258064516123,-0.000448321181210092,1719.0
Kent and Medway-SOC71,71,Sales occupations,888.2967741935483,-3.081048387096773,-0.002807080078068033,9749.0
Worcestershire-SOC71,71,Sales occupations,218.5548387096774,-2.593145161290321,-0.000452931309468789,1869.0
Leicester and Leicestershire-SOC72,72,Customer service occupations,346.34193548387094,-2.1080645161290312,-0.0006891280315233468,3498.0
York and North Yorkshire-SOC72,72,Customer service occupations,278.0774193548387,-2.24274193548387,-0.0005516471787041537,2632.0
Heart of the SouthWest-SOC72,72,Customer service occupations,604.0387096774193,-5.968145161290319,-0.0030826559399133847,5527.0
Hertfordshire-SOC72,72,Customer service occupations,490.7096774193548,-3.7237903225806437,-0.0016606643655908966,4772.0
Tees Valley-SOC72,72,Customer service occupations,143.91612903225803,-2.339516129032256,-0.0002481521932168556,1135.0
Dorset-SOC72,72,Customer service occupations,245.8516129032258,-2.1318548387096765,-0.0004588257469584238,2303.0
StokeonTrent and Staffordshire-SOC72,72,Customer service occupations,346.341935483871,-2.253225806451612,-0.0007327910785467184,3480.0
The Marches-SOC72,72,Customer service occupations,200.2838709677419,-3.7495967741935474,-0.0004551870843406391,1299.0
Greater London-SOC72,72,Customer service occupations,2260.18064516129,-4.1282258064516135,-0.010050416413885883,26051.0
Gloucestershire-SOC72,72,Customer service occupations,290.4,-2.5854838709677415,-0.0006470660563444705,2678.0
Greater Lincolnshire-SOC72,72,Customer service occupations,266.21290322580643,-1.9729838709677407,-0.000476813198263162,2586.0
Kent and Medway-SOC72,72,Customer service occupations,648.7483870967742,-1.0548387096774188,-0.0007406203831736021,7513.0
Liverpool City Region-SOC72,72,Customer service occupations,385.63870967741934,-1.9834677419354831,-0.0007531269293371686,4063.0
Norfolk and Suffolk-SOC72,72,Customer service occupations,497.21290322580643,-3.9427419354838693,-0.001769730564388858,4803.0
Swindon and Wiltshire-SOC72,72,Customer service occupations,261.7096774193548,-2.6008064516129012,-0.0005711788383292544,2350.0
Cornwall and the Isles of Scilly-SOC72,72,Customer service occupations,112.70967741935485,-1.1814516129032258,-0.00012255615608762892,1110.0
Worcestershire-SOC72,72,Customer service occupations,142.03870967741935,-2.296774193548386,-0.00024039893271965996,1120.0
"Essex, SouthendonSea and Thurrock-SOC72",72,Customer service occupations,493.7806451612903,-3.736290322580644,-0.0016809040118902204,4814.0
South East Midlands-SOC72,72,Customer service occupations,704.232258064516,-1.0427419354838707,-0.0008000483052811286,8210.0
Oxfordshire-SOC72,72,Customer service occupations,327.9483870967742,-1.4927419354838707,-0.00048281699158250714,3461.0
Thames Valley Berkshire-SOC72,72,Customer service occupations,446.0,-2.4899193548387086,-0.001080156367109561,4642.0
South Yorkshire-SOC72,72,Customer service occupations,340.8709677419355,-2.189516129032258,-0.0007002036442197932,3422.0
Enterprise M3 LEP (including all of Surrey)-SOC72,72,Customer service occupations,864.858064516129,-1.7552419354838702,-0.0016231139024728014,9895.0
Greater Manchester-SOC72,72,Customer service occupations,1036.0387096774193,-1.72016129032258,-0.0019145959880298906,11910.0
West Midlands and Warwickshire-SOC72,72,Customer service occupations,1012.516129032258,-4.504032258064514,-0.0045581231932566675,10829.0
Hull and East Yorkshire-SOC72,72,Customer service occupations,105.93548387096772,-4.034274193548385,-3.732474243581956e-05,99.0
West Yorkshire-SOC72,72,Customer service occupations,712.0387096774194,0.44717741935483857,0.00036679396077147266,8777.0
Cheshire and Warrington-SOC72,72,Customer service occupations,413.18709677419355,-1.6689516129032251,-0.0006940647199544312,4450.0
Cambridgeshire and Peterborough-SOC72,72,Customer service occupations,376.3225806451613,-2.5524193548387086,-0.000898791871461647,3768.0
West of England and North Somerset-SOC72,72,Customer service occupations,461.68387096774194,-2.984274193548386,-0.001305768974774671,4682.0
North of Tyne-SOC72,72,Customer service occupations,305.61290322580646,-2.901209677419354,-0.0007553642772618346,2786.0
Buckinghamshire-SOC72,72,Customer service occupations,186.89677419354837,-2.535887096774193,-0.00036188048501823166,1527.0
Cumbria-SOC72,72,Customer service occupations,120.28387096774193,-1.5479838709677416,-0.0001604331793781114,1109.0
Solent-SOC72,72,Customer service occupations,398.1290322580645,-2.118951612903225,-0.0008223925802658899,4153.0
"Brighton and Hove, East Sussex, West Sussex-SOC72",72,Customer service occupations,698.0967741935484,1.6129032258064506,0.0013485962900298438,8947.0
North East-SOC72,72,Customer service occupations,319.5741935483871,-3.473387096774192,-0.0009085572490791744,2799.0
Derbyshire and Nottinghamshire-SOC72,72,Customer service occupations,630.7741935483871,-1.5504032258064513,-0.0010342306869231585,7138.0
Lancashire-SOC72,72,Customer service occupations,399.0193548387097,-1.920564516129032,-0.0007543701641868577,4203.0
Oxfordshire-SOC81,81,"Process, plant and machine operatives",535.2903225806451,-4.374999999999998,-0.0021027652651144195,5143.0
Greater Manchester-SOC81,81,"Process, plant and machine operatives",1292.8967741935483,-7.239516129032257,-0.009119340380226012,13479.0
Greater London-SOC81,81,"Process, plant and machine operatives",3536.2774193548385,-12.892338709677418,-0.04663679017164849,38708.0
Thames Valley Berkshire-SOC81,81,"Process, plant and machine operatives",545.2967741935483,-4.480241935483869,-0.002195217404258096,5243.0
South Yorkshire-SOC81,81,"Process, plant and machine operatives",535.9419354838709,-4.373387096774192,-0.002102807469983226,5145.0
Swindon and Wiltshire-SOC81,81,"Process, plant and machine operatives",375.06451612903226,-0.5947580645161288,-0.00023950415181805165,4309.0
Leicester and Leicestershire-SOC81,81,"Process, plant and machine operatives",553.8774193548387,-4.67782258064516,-0.002313885436806961,5293.0
South East Midlands-SOC81,81,"Process, plant and machine operatives",1033.2451612903226,-4.241129032258063,-0.004412156373271471,11132.0
Solent-SOC81,81,"Process, plant and machine operatives",529.6258064516129,-4.099596774193546,-0.0019703976451998432,5143.0
Hertfordshire-SOC81,81,"Process, plant and machine operatives",538.3935483870968,-4.304838709677418,-0.002085940218799023,5185.0
Cambridgeshire and Peterborough-SOC81,81,"Process, plant and machine operatives",650.5354838709677,-0.48508064516129046,-0.00035123660551992126,7748.0
West Midlands and Warwickshire-SOC81,81,"Process, plant and machine operatives",1752.0516129032258,-8.974999999999998,-0.015484097321497239,18461.0
Greater Lincolnshire-SOC81,81,"Process, plant and machine operatives",630.4064516129032,-2.6443548387096767,-0.0016950274944070027,6859.0
Cheshire and Warrington-SOC81,81,"Process, plant and machine operatives",498.54838709677415,-3.885080645161289,-0.001762728738971004,4855.0
Kent and Medway-SOC81,81,"Process, plant and machine operatives",953.2387096774194,-2.853629032258063,-0.0028390967292272738,10646.0
North East-SOC81,81,"Process, plant and machine operatives",453.0516129032258,-2.7895161290322568,-0.0012083001463637712,4635.0
The Marches-SOC81,81,"Process, plant and machine operatives",390.0387096774193,-2.744354838709676,-0.000995103382077213,3880.0
West of England and North Somerset-SOC81,81,"Process, plant and machine operatives",704.5032258064516,0.8294354838709675,0.0006818885776209471,8797.0
Heart of the SouthWest-SOC81,81,"Process, plant and machine operatives",962.8645161290323,-2.6508064516129024,-0.002682641170319547,10829.0
West Yorkshire-SOC81,81,"Process, plant and machine operatives",989.0322580645161,-2.441532258064515,-0.002552538595274791,11187.0
Hull and East Yorkshire-SOC81,81,"Process, plant and machine operatives",233.08387096774192,-2.436693548387096,-0.00046704936564529636,2051.0
Dorset-SOC81,81,"Process, plant and machine operatives",382.53548387096777,-0.8661290322580641,-0.00035088751096222466,4335.0
Cornwall and the Isles of Scilly-SOC81,81,"Process, plant and machine operatives",206.0774193548387,-2.279032258064515,-0.00038060215030852204,1787.0
Derbyshire and Nottinghamshire-SOC81,81,"Process, plant and machine operatives",1136.4774193548387,-2.271774193548387,-0.00276931376719233,13044.0
Buckinghamshire-SOC81,81,"Process, plant and machine operatives",237.66451612903225,-1.9286290322580637,-0.0004039120123988979,2241.0
York and North Yorkshire-SOC81,81,"Process, plant and machine operatives",426.7032258064516,-1.8302419354838702,-0.0007811523188095012,4567.0
Lancashire-SOC81,81,"Process, plant and machine operatives",578.2967741935483,-1.8290322580645155,-0.001097539723546593,6421.0
StokeonTrent and Staffordshire-SOC81,81,"Process, plant and machine operatives",587.516129032258,-1.6633064516129028,-0.001027471878647207,6610.0
"Essex, SouthendonSea and Thurrock-SOC81",81,"Process, plant and machine operatives",664.0709677419355,0.3524193548387089,0.0002697695270193499,8191.0
"Brighton and Hove, East Sussex, West Sussex-SOC81",81,"Process, plant and machine operatives",793.6193548387097,0.21532258064516138,0.00019529059503719046,9705.0
Norfolk and Suffolk-SOC81,81,"Process, plant and machine operatives",781.3870967741935,-1.1512096774193545,-0.0009789134813544297,9099.0
North of Tyne-SOC81,81,"Process, plant and machine operatives",310.16774193548383,-2.895564516129031,-0.000766342140467492,2832.0
Cumbria-SOC81,81,"Process, plant and machine operatives",195.8774193548387,-2.9963709677419343,-0.00042395295666856545,1514.0
Worcestershire-SOC81,81,"Process, plant and machine operatives",351.8709677419355,-2.6330645161290316,-0.0008383586444523267,3407.0
Tees Valley-SOC81,81,"Process, plant and machine operatives",208.7032258064516,-3.471370967741935,-0.000496999560915618,1532.0
Gloucestershire-SOC81,81,"Process, plant and machine operatives",482.59354838709675,-3.629838709677418,-0.00160858898382442,4742.0
Liverpool City Region-SOC81,81,"Process, plant and machine operatives",489.92903225806447,-3.4088709677419344,-0.0015619555430613063,4903.0
Enterprise M3 LEP (including all of Surrey)-SOC81,81,"Process, plant and machine operatives",1003.3548387096773,-3.379032258064515,-0.00350108454303566,11087.0
Solent-SOC82,82,Transport and mobile machine drivers and operatives,551.3290322580644,-5.3108870967741915,-0.002516847445042198,5071.0
North of Tyne-SOC82,82,Transport and mobile machine drivers and operatives,235.94838709677418,-2.0854838709677415,-0.0004295509049548373,2204.0
Leicester and Leicestershire-SOC82,82,Transport and mobile machine drivers and operatives,570.9612903225806,-5.511693548387094,-0.0027119373408550475,5265.0
StokeonTrent and Staffordshire-SOC82,82,Transport and mobile machine drivers and operatives,563.7806451612903,-5.5931451612903205,-0.002675700089766439,5119.0
South Yorkshire-SOC82,82,Transport and mobile machine drivers and operatives,419.458064516129,-2.1455645161290313,-0.0008868593115138438,4423.0
West Midlands and Warwickshire-SOC82,82,Transport and mobile machine drivers and operatives,1408.0516129032258,-10.954838709677418,-0.014150542469880711,13822.0
Hull and East Yorkshire-SOC82,82,Transport and mobile machine drivers and operatives,168.94838709677418,-2.752822580645161,-0.00031694590327332003,1232.0
Cumbria-SOC82,82,Transport and mobile machine drivers and operatives,182.27741935483868,-2.18266129032258,-0.00032636422121075435,1600.0
Cambridgeshire and Peterborough-SOC82,82,Transport and mobile machine drivers and operatives,584.1290322580645,-6.364919354838707,-0.0030633480791417127,5150.0
Derbyshire and Nottinghamshire-SOC82,82,Transport and mobile machine drivers and operatives,1053.5806451612902,-6.691532258064514,-0.006632441246308207,10606.0
York and North Yorkshire-SOC82,82,Transport and mobile machine drivers and operatives,354.6967741935483,-2.858064516129031,-0.0009097307705294961,3406.0
Lancashire-SOC82,82,Transport and mobile machine drivers and operatives,435.458064516129,-2.3249999999999993,-0.0009868844360722442,4542.0
Cheshire and Warrington-SOC82,82,Transport and mobile machine drivers and operatives,441.0516129032258,-2.656451612903225,-0.0011146652534547222,4490.0
Dorset-SOC82,82,Transport and mobile machine drivers and operatives,307.29677419354834,-2.3491935483870963,-0.0006428151216656483,2928.0
Gloucestershire-SOC82,82,Transport and mobile machine drivers and operatives,389.17419354838705,-2.373790322580644,-0.0008771527569322148,3954.0
The Marches-SOC82,82,Transport and mobile machine drivers and operatives,318.90322580645164,-2.6169354838709666,-0.0007322190518427211,2994.0
Worcestershire-SOC82,82,Transport and mobile machine drivers and operatives,269.76774193548385,-2.4169354838709665,-0.000554966064074895,2457.0
Oxfordshire-SOC82,82,Transport and mobile machine drivers and operatives,497.6322580645161,-4.287499999999999,-0.0018816048942791696,4696.0
Buckinghamshire-SOC82,82,Transport and mobile machine drivers and operatives,238.2838709677419,-2.308064516129031,-0.00046784684925113904,2169.0
Norfolk and Suffolk-SOC82,82,Transport and mobile machine drivers and operatives,761.0774193548386,-0.8858870967741935,-0.0007415444060200264,8957.0
"Essex, SouthendonSea and Thurrock-SOC82",82,Transport and mobile machine drivers and operatives,937.6516129032258,-3.441935483870966,-0.003292526018465057,10236.0
Hertfordshire-SOC82,82,Transport and mobile machine drivers and operatives,588.8903225806451,-4.714919354838708,-0.0025203828187801637,5720.0
South East Midlands-SOC82,82,Transport and mobile machine drivers and operatives,1089.6580645161291,-4.4161290322580635,-0.004886407359168916,11840.0
Cornwall and the Isles of Scilly-SOC82,82,Transport and mobile machine drivers and operatives,252.9096774193548,-1.7282258064516123,-0.0003976351309686263,2462.0
"Brighton and Hove, East Sussex, West Sussex-SOC82",82,Transport and mobile machine drivers and operatives,752.3548387096774,1.2358870967741933,0.0010944604261721638,9476.0
Thames Valley Berkshire-SOC82,82,Transport and mobile machine drivers and operatives,519.5032258064516,-5.003225806451611,-0.0022275018302367446,4764.0
Tees Valley-SOC82,82,Transport and mobile machine drivers and operatives,199.44516129032257,-3.07016129032258,-0.00043955798081211705,1532.0
West of England and North Somerset-SOC82,82,Transport and mobile machine drivers and operatives,770.1548387096775,-1.3483870967741933,-0.0011279305451838344,8951.0
Kent and Medway-SOC82,82,Transport and mobile machine drivers and operatives,1113.8193548387096,-1.7951612903225795,-0.002176071429304629,12971.0
Enterprise M3 LEP (including all of Surrey)-SOC82,82,Transport and mobile machine drivers and operatives,992.8774193548387,-3.206048387096773,-0.0032933888065687935,10992.0
West Yorkshire-SOC82,82,Transport and mobile machine drivers and operatives,757.5548387096774,-0.9379032258064515,-0.0007800015201590816,8899.0
Swindon and Wiltshire-SOC82,82,Transport and mobile machine drivers and operatives,414.6903225806451,-2.986693548387095,-0.001131820967380631,4055.0
Liverpool City Region-SOC82,82,Transport and mobile machine drivers and operatives,423.3548387096774,-2.9858870967741926,-0.0011655584843825236,4177.0
North East-SOC82,82,Transport and mobile machine drivers and operatives,360.18064516129033,-2.9608870967741927,-0.0009460566895255168,3419.0
Greater London-SOC82,82,Transport and mobile machine drivers and operatives,2945.290322580645,-13.520161290322577,-0.03989400979755279,31574.0
Heart of the SouthWest-SOC82,82,Transport and mobile machine drivers and operatives,992.8,-4.191129032258063,-0.0041940693459095145,10708.0
Greater Lincolnshire-SOC82,82,Transport and mobile machine drivers and operatives,519.9870967741936,-4.783467741935482,-0.0021421795630682467,4792.0
Greater Manchester-SOC82,82,Transport and mobile machine drivers and operatives,960.0064516129032,-4.6254032258064495,-0.004409059741754495,10200.0
Greater Manchester-SOC91,91,Elementary trades and related occupations,424.56774193548387,-0.9931451612903224,-0.0004465234798964628,4811.0
Thames Valley Berkshire-SOC91,91,Elementary trades and related occupations,208.0774193548387,-2.4040322580645146,-0.0003969840455014547,1767.0
North of Tyne-SOC91,91,Elementary trades and related occupations,117.40645161290323,-1.2431451612903222,-0.00013058231628115845,1124.0
Dorset-SOC91,91,Elementary trades and related occupations,155.25806451612902,-2.419354838709677,-0.00026860384361609285,1188.0
Cornwall and the Isles of Scilly-SOC91,91,Elementary trades and related occupations,112.76129032258063,-1.214919354838709,-0.0001259143447424458,1109.0
"Essex, SouthendonSea and Thurrock-SOC91",91,Elementary trades and related occupations,336.5806451612903,-1.9899193548387089,-0.0006361869600684027,3421.0
The Marches-SOC91,91,Elementary trades and related occupations,135.70967741935482,-4.225806451612902,-0.0001654702174213661,419.0
West of England and North Somerset-SOC91,91,Elementary trades and related occupations,246.72258064516126,-2.2729838709677415,-0.00048516410984898744,2284.0
Worcestershire-SOC91,91,Elementary trades and related occupations,103.87741935483868,-4.20806451612903,-1.9269687975154274e-05,49.0
Heart of the SouthWest-SOC91,91,Elementary trades and related occupations,433.54193548387093,-2.2516129032258054,-0.0009559444989455003,4543.0
Tees Valley-SOC91,91,Elementary trades and related occupations,91.68387096774191,-3.4782258064516114,-2.86046512966965e-05,88.0
Hertfordshire-SOC91,91,Elementary trades and related occupations,241.11612903225807,-2.1403225806451607,-0.00045024711749563846,2251.0
West Midlands and Warwickshire-SOC91,91,Elementary trades and related occupations,552.4,3.3439516129032247,0.0023862839325374096,7636.0
West Yorkshire-SOC91,91,Elementary trades and related occupations,341.5741935483871,-2.0399193548387085,-0.0006586538929531319,3455.0
Swindon and Wiltshire-SOC91,91,Elementary trades and related occupations,151.2258064516129,-2.310483870967741,-0.00025522113191269504,1182.0
Kent and Medway-SOC91,91,Elementary trades and related occupations,508.52258064516127,-3.3008064516129023,-0.0015793785419286814,5120.0
South Yorkshire-SOC91,91,Elementary trades and related occupations,149.94838709677418,-2.234677419354838,-0.00024789157815197793,1187.0
York and North Yorkshire-SOC91,91,Elementary trades and related occupations,191.67096774193547,-2.7153225806451604,-0.000388755377303493,1532.0
South East Midlands-SOC91,91,Elementary trades and related occupations,372.86451612903227,-2.987499999999999,-0.0009992308298318589,3579.0
Cheshire and Warrington-SOC91,91,Elementary trades and related occupations,217.1612903225806,-2.883064516129031,-0.0004755490117107445,1765.0
StokeonTrent and Staffordshire-SOC91,91,Elementary trades and related occupations,201.2064516129032,-2.9947580645161276,-0.0004455546897427694,1592.0
Enterprise M3 LEP (including all of Surrey)-SOC91,91,Elementary trades and related occupations,469.3225806451613,-2.883064516129031,-0.001293816631294615,4802.0
Buckinghamshire-SOC91,91,Elementary trades and related occupations,85.35483870967741,-3.328629032258064,-2.2086146992509837e-05,71.0
Oxfordshire-SOC91,91,Elementary trades and related occupations,227.39354838709676,-2.841129032258064,-0.00050766247028781,1912.0
Derbyshire and Nottinghamshire-SOC91,91,Elementary trades and related occupations,388.7870967741935,-2.8254032258064496,-0.0010128735913563554,3836.0
Greater London-SOC91,91,Elementary trades and related occupations,1169.6129032258063,-3.066532258064515,-0.0037699414274499966,13155.0
Cumbria-SOC91,91,Elementary trades and related occupations,86.3032258064516,-3.369758064516128,-2.2359046688843693e-05,71.0
Norfolk and Suffolk-SOC91,91,Elementary trades and related occupations,352.6258064516129,-2.6963709677419345,-0.0008547354147683328,3392.0
Gloucestershire-SOC91,91,Elementary trades and related occupations,161.6838709677419,-2.6959677419354824,-0.000299314216402866,1188.0
Lancashire-SOC91,91,Elementary trades and related occupations,225.1612903225806,-3.088709677419353,-0.0005357365460909436,1856.0
Greater Lincolnshire-SOC91,91,Elementary trades and related occupations,272.83870967741933,-2.9475806451612896,-0.0006520188730647058,2367.0
Liverpool City Region-SOC91,91,Elementary trades and related occupations,162.1225806451613,-2.6669354838709673,-0.00029808484886721356,1196.0
Cambridgeshire and Peterborough-SOC91,91,Elementary trades and related occupations,263.81290322580645,-2.6616935483870967,-0.0005830581523131088,2344.0
North East-SOC91,91,Elementary trades and related occupations,145.91612903225806,-2.4383064516129025,-0.00025589644749651156,1123.0
Hull and East Yorkshire-SOC91,91,Elementary trades and related occupations,84.65161290322578,-3.2987903225806434,-2.188816093830683e-05,71.0
Solent-SOC91,91,Elementary trades and related occupations,186.09032258064514,-2.5056451612903214,-0.00035709652545613926,1525.0
Leicester and Leicestershire-SOC91,91,Elementary trades and related occupations,201.73548387096773,-3.2395161290322574,-0.00045865802028783817,1515.0
"Brighton and Hove, East Sussex, West Sussex-SOC91",91,Elementary trades and related occupations,473.47741935483873,-2.596370967741935,-0.0012042238720125535,4963.0
The Marches-SOC92,92,Elementary administration and service occupations,741.658064516129,0.10604838709677429,8.95918925749346e-05,9040.0
Cornwall and the Isles of Scilly-SOC92,92,Elementary administration and service occupations,853.5935483870968,-3.8032258064516116,-0.003269557224470721,9199.0
"Essex, SouthendonSea and Thurrock-SOC92",92,Elementary administration and service occupations,2007.1806451612904,-0.40241935483870994,-0.0009090497648249755,24172.0
Enterprise M3 LEP (including all of Surrey)-SOC92,92,Elementary administration and service occupations,3002.6387096774192,-4.638709677419354,-0.015097654092711786,34827.0
Worcestershire-SOC92,92,Elementary administration and service occupations,707.0258064516129,0.383467741935484,0.00031195634570747237,8705.0
Norfolk and Suffolk-SOC92,92,Elementary administration and service occupations,2050.2516129032256,-1.6084677419354836,-0.003650001332618732,24282.0
West Midlands and Warwickshire-SOC92,92,Elementary administration and service occupations,3265.406451612903,-20.54153225806451,-0.06354335816809499,33101.0
Oxfordshire-SOC92,92,Elementary administration and service occupations,1413.7612903225806,-4.509274193548387,-0.0067421078470478535,15999.0
North East-SOC92,92,Elementary administration and service occupations,1020.5096774193548,-4.114516129032257,-0.0042773615588884385,11124.0
Buckinghamshire-SOC92,92,Elementary administration and service occupations,721.9096774193548,-0.014516129032258088,-1.1861979841308687e-05,8744.0
South East Midlands-SOC92,92,Elementary administration and service occupations,2517.1935483870966,-16.209677419354833,-0.03883326503228974,25635.0
Cumbria-SOC92,92,Elementary administration and service occupations,713.1999999999999,0.16088709677419347,0.00013007197651487156,8651.0
North of Tyne-SOC92,92,Elementary administration and service occupations,915.8387096774193,-1.808467741935483,-0.0017679915353794528,10461.0
Lancashire-SOC92,92,Elementary administration and service occupations,1607.5612903225806,-3.7790322580645146,-0.006477739827260232,18342.0
Leicester and Leicestershire-SOC92,92,Elementary administration and service occupations,1324.6064516129034,-7.824193548387095,-0.01000792553172776,13687.0
Greater Lincolnshire-SOC92,92,Elementary administration and service occupations,1212.9806451612903,-4.970564516129031,-0.006133022404337033,13203.0
Greater London-SOC92,92,Elementary administration and service occupations,10416.303225806452,26.055645161290315,0.32586805346258335,133827.0
Cambridgeshire and Peterborough-SOC92,92,Elementary administration and service occupations,1371.6193548387096,-8.391532258064514,-0.011088859749642585,14140.0
South Yorkshire-SOC92,92,Elementary administration and service occupations,1150.1483870967743,-2.493145161290322,-0.0030680582178663138,13168.0
Kent and Medway-SOC92,92,Elementary administration and service occupations,2824.354838709677,-8.548387096774192,-0.025003279695135418,31298.0
Thames Valley Berkshire-SOC92,92,Elementary administration and service occupations,1496.7935483870967,-2.55766129032258,-0.004151586188749705,17369.0
Solent-SOC92,92,Elementary administration and service occupations,1543.8451612903225,-2.6314516129032244,-0.004400469694367381,17894.0
Hertfordshire-SOC92,92,Elementary administration and service occupations,1751.6967741935484,-3.9326612903225806,-0.007262592457942313,19761.0
Swindon and Wiltshire-SOC92,92,Elementary administration and service occupations,1036.1096774193547,-2.6782258064516116,-0.002916628731272534,11653.0
Heart of the SouthWest-SOC92,92,Elementary administration and service occupations,2427.8645161290324,-9.533870967741933,-0.02364201968348862,26535.0
StokeonTrent and Staffordshire-SOC92,92,Elementary administration and service occupations,1442.7806451612903,-2.693951612903225,-0.004216469429296689,16748.0
Dorset-SOC92,92,Elementary administration and service occupations,1163.6451612903224,-2.2116935483870956,-0.002767796615207505,13391.0
"Brighton and Hove, East Sussex, West Sussex-SOC92",92,Elementary administration and service occupations,2567.4387096774194,-2.2068548387096767,-0.006285327981104806,30476.0
Derbyshire and Nottinghamshire-SOC92,92,Elementary administration and service occupations,2641.451612903226,-10.562499999999995,-0.02825980190819244,28629.0
West of England and North Somerset-SOC92,92,Elementary administration and service occupations,1866.283870967742,-4.380645161290322,-0.008717082233440537,21293.0
West Yorkshire-SOC92,92,Elementary administration and service occupations,2215.0774193548386,-5.321370967741934,-0.012496688801944643,25129.0
Hull and East Yorkshire-SOC92,92,Elementary administration and service occupations,532.1290322580645,-4.387096774193547,-0.002079060071525254,5071.0
Gloucestershire-SOC92,92,Elementary administration and service occupations,1172.6516129032257,-2.8633064516129023,-0.003561307461676403,13309.0
York and North Yorkshire-SOC92,92,Elementary administration and service occupations,1425.8903225806453,-2.0133064516129027,-0.003126502050555204,16617.0
Tees Valley-SOC92,92,Elementary administration and service occupations,591.9612903225806,-1.8705645161290319,-0.001147984226279981,6567.0
Cheshire and Warrington-SOC92,92,Elementary administration and service occupations,1648.0129032258064,-4.3979838709677415,-0.007588022180455278,18462.0
Greater Manchester-SOC92,92,Elementary administration and service occupations,2977.9612903225807,-13.217338709677415,-0.03929568444846117,31813.0
Liverpool City Region-SOC92,92,Elementary administration and service occupations,1470.4967741935484,-0.5350806451612904,-0.0008829423982252878,17657.0
